Code,Description,Declarable
3706909100,Less than 10|mm,True
3706909900,10|mm or more,True
3808931100,Based on phenoxy-phytohormones,True
3808931300,Based on triazines,True
3808931500,Based on amides,True
3808931700,Based on carbamates,True
3808932100,Based on dinitroaniline derivatives,True
3808932300,"Based on derivatives of urea, of uracil or of sulphonylurea",True
3808932700,Other,True
3824601100,"Containing 2|% or less by weight of D-mannitol, calculated on the D-glucitol content",True
3824601900,Other,True
3824609100,"Containing 2|% or less by weight of D-mannitol, calculated on the D-glucitol content",True
3824609900,Other,True
3824994500,Anti-scaling and similar compounds,True
3824995000,Preparations for electroplating,True
3824995500,"Mixtures of mono-, di- and tri-, fatty acid esters of glycerol (emulsifiers for fats)",True
3824996500,Auxiliary products for foundries (other than those of subheading|3824|10|00),True
3824997000,"Fireproofing, waterproofing and similar protective preparations used in the building industry",True
3824996100,"Intermediate products of the antibiotics manufacturing process obtained from the fermentation of Streptomyces tenebrarius, whether or not dried, for use in the manufacture of human medicaments of heading|3004",True
3824996200,Intermediate products from the manufacture of monensin salts,True
3824996400,Other,True
3824997500,"Lithium niobate wafer, undoped",True
3824998000,"Mixture of amines derived from dimerised fatty acids, of an average molecular weight of 520|or more but not exceeding 550",True
3824998500,"3-(1-Ethyl-1-methylpropyl)isoxazol-5-ylamine, in the form of a solution in toluene",True
3824998600,"Mixtures consisting mainly of dimethyl methylphosphonate, oxirane and diphosphorus pentaoxide",True
3824999310,"Products containing more than 35|% by weight of epoxy resins, also known as epoxide resins or polyepoxides, which are polymers or prepolymers containing reactive epoxy groups, based on epichlorohydrin (‘ECH’) and an aliphatic or aromatic alcoholic component (such as BPA), having all types of grade, purity, molecule weight or molecular structure, whether or not containing modifiers, curing agents, or additives, so long as the curing agents have not chemically reacted so as to cure the epoxy resin or convert it into a different product no longer containing epoxy groups",True
3824999320,Preparation containing hexabromocyclododecane (CAS 25637-99-4 or 134237-52-8),True
3824999330,"Powder Mixture containing by weight:
 
-|85|% or more of zinc diacrylate (CAS|RN|14643-87-9),
 
-|not more than 5|% of 2,6-di-tert-butyl-alpha-dimethylamino-p-cresol (CAS|RN|88-27-7), and
 
-|not more than 10|% of zinc stearate (CAS|RN|557-05-1)",True
3824999331,Reaction mass of dihexadecyl hydrogen phosphate (CAS RN 2197-63-9) and hexadecyl dihydrogen phosphate (CAS RN 3539-43-3),True
3824999333,"Preparation containing by weight 

-60 % or more but not more than 70 % of calcium rel-(1R,2S)-cyclohexane-1,2-dicarboxylate (CAS RN 491589-22-1), 

-30 % or more but not more than 40 % of zinc stearate (CAS RN 557-05-1), 

-1 % or more but not more than 5 % of CI Pigment Blue 29 (CAS RN 57455-37-5) and 

-1 % or more but not more than 5 % of CI Pigment Violet 15 (CAS RN 12769-96-9)",True
3824999335,Paraffin with a level of chlorination of 70 % or more (CAS RN 63449-39-8),True
3824999336,"Preparation containing by weight 60 % or more but not more than 70 % of calcium rel-(1R,2S)-cyclohexane-1,2-dicarboxylate (CAS RN 491589-22-1) and 30 % or more but not more than 40 % of zinc stearate (CAS RN 557-05-1)",True
3824999340,"Anti-corrosion preparations consisting of salts of dinonylnaphthalenesulphonic acid, either:
 
-|on a support of mineral wax, whether or not modified chemically, or
 
-|in the form of a solution in an organic solvent",True
3824999342,"Mixture of bis{4-(3-(3-phenoxycarbonylamino)tolyl)ureido}phenylsulphone, diphenyltoluene-2,4-dicarbamate and 1-[4-(4-aminobenzenesulphonyl)-phenyl]-3-(3-phenoxycarbonylamino-tolyl)-urea",True
3824999345,"Sodium hydrogen 3-aminonaphthalene-1,5-disulphonate (CAS RN 4681-22-5) containing by weight:
 
-|not more than 20|% of disodium sulphate, and
 
-|not more than 10|% of sodium chloride",True
3824999348,"Nonhalogenated flame retardant containing by weight:
 
-50 % or more, but not more than 65 % of piperazine pyrophosphate (CAS RN 66034-17-1),
 
-35 % or more, but not more than 45 % of a phosphoric acid derivative and
 
-not more than 6 % of zinc oxide (CAS RN 1314-13-2)",True
3824999351,Tris(hydroxymethyl)phosphine oxide (CAS RN 1067-12-5) with a purity by weight of 85 % or more,True
3824999353,"Zinc dimethacrylate (CAS RN 13189-00-9), containing not more than 2,5|% by weight of 2,6-di-tert-butyl-alpha-dimethyl amino-p-cresol (CAS RN 88-27-7), in the form of powder",True
3824999361,"Disodium 7,7'-(carbonyldiimino)bis(4-hydroxynaphthalene-2-sulphonate) (CAS RN 20324-87-2) with a purity by weight of 80 % or more",True
3824999363,"Mixture of phytosterols, not in the form of powder, containing by weight:
 
-|75|% or more of sterols,
 
-|not more than 25|% of stanols,
for use in the manufacture of stanols/sterols or stanol/sterol esters",True
3824999365,"Reaction mass of 1,1'-(isopropylidene)bis[3,5-dibromo-4-(2,3-dibromo-2-methylpropoxy)benzene] (CAS RN 97416-84-7) and 1,3-dibromo-2-(2,3-dibromo-2-methylpropoxy)-5-{2-[3,5-dibromo-4-(2,3,3-tribromo-2-methylpropoxy)phenyl]propan-2-yl}benzene",True
3824999367,"Mixture of phytosterols, in the form of powder, containing by weight:
- 75% or more of sterols, 
- not more than 25% of stanols 
for use in the manufacture of stanols/sterols or stanol/sterol esters",True
3824999374,"1,3-Propanediamine, N1,N1'-1,2-ethanediylbis-, reaction products with cyclohexane and peroxidized N-butyl-2,2,6,6-tetramethyl-4-piperidinamine-2,4,6-trichloro-1,3,5-triazine reaction products (CAS RN 191680-81-6)",True
3824999388,"Mixture of phytosterols containing by weight:
 
-|60|% or more, but not more than 80|% of sitosterols,
 
-|not more than 15|% of campesterols,
 
-|not more than 5|% of stigmasterols and
 
-|not more than 15|% of betasitostanols",True
3824999389,"Monosodium glutamate in mixture or in solution, containing by dry weight 50 % or more of monosodium glutamate",True
3824999390,Other,True
3824999310,"Products containing more than 35|% by weight of epoxy resins, also known as epoxide resins or polyepoxides, which are polymers or prepolymers containing reactive epoxy groups, based on epichlorohydrin (‘ECH’) and an aliphatic or aromatic alcoholic component (such as BPA), having all types of grade, purity, molecule weight or molecular structure, whether or not containing modifiers, curing agents, or additives, so long as the curing agents have not chemically reacted so as to cure the epoxy resin or convert it into a different product no longer containing epoxy groups",True
3824999320,Preparation containing hexabromocyclododecane (CAS 25637-99-4 or 134237-52-8),True
3824999330,"Powder Mixture containing by weight:
 
-|85|% or more of zinc diacrylate (CAS|RN|14643-87-9),
 
-|not more than 5|% of 2,6-di-tert-butyl-alpha-dimethylamino-p-cresol (CAS|RN|88-27-7), and
 
-|not more than 10|% of zinc stearate (CAS|RN|557-05-1)",True
3824999331,Reaction mass of dihexadecyl hydrogen phosphate (CAS RN 2197-63-9) and hexadecyl dihydrogen phosphate (CAS RN 3539-43-3),True
3824999333,"Preparation containing by weight 

-60 % or more but not more than 70 % of calcium rel-(1R,2S)-cyclohexane-1,2-dicarboxylate (CAS RN 491589-22-1), 

-30 % or more but not more than 40 % of zinc stearate (CAS RN 557-05-1), 

-1 % or more but not more than 5 % of CI Pigment Blue 29 (CAS RN 57455-37-5) and 

-1 % or more but not more than 5 % of CI Pigment Violet 15 (CAS RN 12769-96-9)",True
3824999335,Paraffin with a level of chlorination of 70 % or more (CAS RN 63449-39-8),True
3824999336,"Preparation containing by weight 60 % or more but not more than 70 % of calcium rel-(1R,2S)-cyclohexane-1,2-dicarboxylate (CAS RN 491589-22-1) and 30 % or more but not more than 40 % of zinc stearate (CAS RN 557-05-1)",True
3824999340,"Anti-corrosion preparations consisting of salts of dinonylnaphthalenesulphonic acid, either:
 
-|on a support of mineral wax, whether or not modified chemically, or
 
-|in the form of a solution in an organic solvent",True
3824999342,"Mixture of bis{4-(3-(3-phenoxycarbonylamino)tolyl)ureido}phenylsulphone, diphenyltoluene-2,4-dicarbamate and 1-[4-(4-aminobenzenesulphonyl)-phenyl]-3-(3-phenoxycarbonylamino-tolyl)-urea",True
3824999345,"Sodium hydrogen 3-aminonaphthalene-1,5-disulphonate (CAS RN 4681-22-5) containing by weight:
 
-|not more than 20|% of disodium sulphate, and
 
-|not more than 10|% of sodium chloride",True
3824999348,"Nonhalogenated flame retardant containing by weight:
 
-50 % or more, but not more than 65 % of piperazine pyrophosphate (CAS RN 66034-17-1),
 
-35 % or more, but not more than 45 % of a phosphoric acid derivative and
 
-not more than 6 % of zinc oxide (CAS RN 1314-13-2)",True
3824999351,Tris(hydroxymethyl)phosphine oxide (CAS RN 1067-12-5) with a purity by weight of 85 % or more,True
3824999353,"Zinc dimethacrylate (CAS RN 13189-00-9), containing not more than 2,5|% by weight of 2,6-di-tert-butyl-alpha-dimethyl amino-p-cresol (CAS RN 88-27-7), in the form of powder",True
3824999361,"Disodium 7,7'-(carbonyldiimino)bis(4-hydroxynaphthalene-2-sulphonate) (CAS RN 20324-87-2) with a purity by weight of 80 % or more",True
3824999363,"Mixture of phytosterols, not in the form of powder, containing by weight:
 
-|75|% or more of sterols,
 
-|not more than 25|% of stanols,
for use in the manufacture of stanols/sterols or stanol/sterol esters",True
3824999365,"Reaction mass of 1,1'-(isopropylidene)bis[3,5-dibromo-4-(2,3-dibromo-2-methylpropoxy)benzene] (CAS RN 97416-84-7) and 1,3-dibromo-2-(2,3-dibromo-2-methylpropoxy)-5-{2-[3,5-dibromo-4-(2,3,3-tribromo-2-methylpropoxy)phenyl]propan-2-yl}benzene",True
3824999367,"Mixture of phytosterols, in the form of powder, containing by weight:
- 75% or more of sterols, 
- not more than 25% of stanols 
for use in the manufacture of stanols/sterols or stanol/sterol esters",True
3824999374,"1,3-Propanediamine, N1,N1'-1,2-ethanediylbis-, reaction products with cyclohexane and peroxidized N-butyl-2,2,6,6-tetramethyl-4-piperidinamine-2,4,6-trichloro-1,3,5-triazine reaction products (CAS RN 191680-81-6)",True
3824999388,"Mixture of phytosterols containing by weight:
 
-|60|% or more, but not more than 80|% of sitosterols,
 
-|not more than 15|% of campesterols,
 
-|not more than 5|% of stigmasterols and
 
-|not more than 15|% of betasitostanols",True
3824999389,"Monosodium glutamate in mixture or in solution, containing by dry weight 50 % or more of monosodium glutamate",True
3824999390,Other,True
3824999630,"Rare-earth concentrate containing by weight:
 
-|20|% or more but not more than 30|% of cerium oxide (CAS RN 1306-38-3),
 
-|2|% or more but not more than 10|% of lanthanum oxide (CAS RN 1312-81-8),
 
-|10|% or more but not more than 15|% of yttrium oxide (CAS RN 1314-36-9), and
 
-|not more than 65|% of zirconium oxide (CAS RN 1314-23-4) including natural occurring hafnium oxide",True
3824999635,Calcined bauxite (refractory grade),True
3824999637,Structured silica alumina phosphate,True
3824999640,"Anti-corrosion preparations consisting of salts of dinonylnaphthalenesulphonic acid, either:
 
-|on a support of mineral wax, whether or not modified chemically, or
 
-|in the form of a solution in an organic solvent",True
3824999643,2-(Ethylthio)ethanethiol functionalized silicagel with a purity by weight of 98 % or more,True
3824999645,"Lithium nickel cobalt aluminium oxide powder (CAS RN 177997-13-6) with: 
-a particle size of less than 10 μm, 
-a purity by weight of more than 98 %",True
3824999646,"Manganese zinc ferrite granulate, containing by weight:
-	52|% or more but not more than 76|% of iron(III)oxide,
-	13|% or more but not more than 42|% of manganese oxide, and
-	2|% or more but not more than 22|% of zinc oxide",True
3824999647,"Mixed metals oxides, in the form of powder, containing by weight:
 
-|either 5|% or more of barium, neodymium or magnesium and 15|% or more of titanium,
 
-|or 30|% or more of lead and 5|% or more of niobium,
for use in the manufacture of dielectric films or for use as dielectric materials in the manufacture of multilayer ceramic capacitors",True
3824999648,"Zirconium oxide (ZrO@2), calcium oxide stabilised (CAS RN 68937-53-1) with a zirconium oxide content by weight of 92|% or more but not more than 97|%",True
3824999650,"Nickel hydroxide, doped with 12|% or more but not more than 18|% by weight of zinc hydroxide and cobalt hydroxide, of a kind used to produce positive electrodes for accumulators",True
3824999653,"Rare-earth concentrate containing by weight 60|% or more but not more than 95|% of rare-earth oxides and not more than 1|% each of zirconium oxide, aluminium oxide or iron oxide, and having a loss on ignition of 5|% or more by weight",True
3824999655,"Carrier in|powder form, consisting of:
 
-|ferrite (Iron oxide) (CAS RN 1309-37-1)
 
-|manganese oxide (CAS RN 1344-43-0)
 
-|magnesium oxide (CAS RN 1309-48-4)
 
-|styrene acrylate copolymer
|to be mixed with the toner powder, in the manufacturing of ink/toner filled |bottles or cartridges for |facsimile machines, computer printers and copiers",True
3824999657,"Particles of silicon dioxide on which are covalently bonded organic compounds, for use in the manufacture of high performance liquid chromatography columns (HPLC) and sample preparation cartridges",True
3824999660,Fused magnesia containing by weight 15|% or more of dichromium trioxide,True
3824999662,"Viscous preparation essentially containing:
 
-by weight more than 5 % but not more than 15 % of poly(vinyl alcohol) (CAS RN 9002-89-5),
 
-by weight more than 10 % but not more than 20 % of 1-methoxy-2-propanol (CAS RN 107-98-2),​
 
-water, 
for use as a protective coating for wafers during the slicing process in the manufacture of semiconductors",True
3824999665,"Aluminium sodium silicate, in the form of spheres of a diameter of:
 
-|either 1,6mm or more but not more than 3,4mm,
 
-|or 4mm or more but not more than 6mm",True
3824999666,"Vulcanizing agent containing by weight:
 
-78 % or more but not more than 82 % of insoluble sulphur (CAS RN 9035-99-8),
 
-18 % or more but not more than 22 % of naphthenic oil (CAS RN 64742-52-5), and
 
-not more than 0,2 % of methyl styrene (CAS RN 98-83-9)",True
3824999668,"Lithium nickel dioxide (CAS RN 12325-84-7) containing by weight:
 
-less than 5 % of lithium hydroxide (CAS RN 1310-65-2),
 
-less than 5 % of lithium carbonate (CAS RN 554-13-2), and
 
-less than 15 % of nickel oxide (CAS RN 11099-02-8)",True
3824999673,"Reaction product, containing by weight:
 
-|1|% or more but not more than 40|% of molybdenum oxide,
 
-|10|% or more but not more than 50|% of nickel oxide,
 
-|30|% or more but not more than 70|% of tungsten oxide",True
3824999674,"Mixture with a non-stoichiometric composition:
 
-|with a crystalline structure,
 
-|with a content of fused magnesia-alumina spinel and with admixtures of silicate phases and aluminates, at least 75|% by weight of which consists of fractions with a grain size of 1-3|mm and at most 25|% consists of| fractions with a grain size of 0-1|mm",True
3824999680,"Mixture consisting of:
 
-|64|% or more, but not more than 74|% by weight of amorphous silica (CAS RN 7631-86-9)
 
-|25|% or more, but not more than 35|% by weight of butanone (CAS RN 78-93-3) and
 
-|not more than 1|% by weight of 3-(2,3-epoxypropoxy)propyltrimethoxysilane (CAS RN 2530-83-8)",True
3824999683,Cubic Boron nitride (CAS RN 10043-11-5) coated with nickel and/or|nickelphosphide (CAS RN 12035-64-2),True
3824999687,"Platinum oxide (CAS RN 12035-82-4) fixed on a porous support of aluminium oxide (CAS RN 1344-28-1), containing by weight:
 
-|0,1|% or more but not more than 1|% of platinum, and
 
-|0,5|% or more but not more than 5|% of ethylaluminium dichloride (CAS RN 563-43-9)",True
3824999689,"Monosodium glutamate in mixture or in solution, containing by dry weight 50 % or more of monosodium glutamate",True
3824999691,"Mixture, in pellet form, containing by weight:
- 49 % or more but not more than 50 % of bis[3-(triethoxysilyl)propyl] polysulphides (CAS RN 211519-85-6), and
- 50 % or more but not more than 51 % of carbon black (CAS RN 1333-86-4),
of which 75 % by weight or more pass through a sieve with an aperture of 0,60 mm, but not more than 10 % pass through a sieve with an aperture of 0,25 mm (as determined by the ASTM D1511 method)",True
3824999699,Other,True
4016995710,"Air intake hose for air supply to the combustion part of the engine comprising at least:
 
-|one flexible rubber hose,
 
-|one plastic hose, and
 
-|metal clips,
 
-|whether or not a resonator
for use in the manufacture of goods of Chapter 87",True
4016995790,Other,True
4016999710,"For technical uses, for use in civil aircraft",True
4016999730,Tyre moulding bladder,True
4016999790,Other,True
4104119000,Other,True
4104199000,Other,True
4104411100,"East India kip, whole or with the head and legs removed, each of a net weight of not more than 4,5|kg, not further prepared than vegetable tanned, whether or not having undergone certain treatments, but obviously unsuitable for immediate use for the manufacture of leather articles",True
4104411910,"Buffalo leather, split, chrome tanned synthetic retanned (""crust""), dry",True
4104411990,Other,True
4104419000,Other,True
4104491100,"East India kip, whole or with the head and legs removed, each of a net weight of not more than 4,5|kg, not further prepared than vegetable tanned, whether or not having undergone certain treatments, but obviously unsuitable for immediate use for the manufacture of leather articles",True
4104491900,Other,True
4104499000,Other,True
4107111100,Boxcalf,True
4107111900,Other,True
4107121100,Boxcalf,True
4107121900,Other,True
4107129100,Bovine (including buffalo) leather,True
4107129900,Equine leather,True
4202121100,"Executive-cases, briefcases, school satchels and similar containers",True
4202121900,Other,True
4202129910,Hand-made,True
4202129990,Other,True
4202921100,"Travelling-bags, toilet bags, rucksacks and sports bags",True
4202921500,Musical instrument cases,True
4202921900,Other,True
4202929810,Hand-made,True
4202929890,Other,True
4205001100,Conveyor or transmission belts or belting,True
4205001900,Other,True
4302194100,Of whitecoat pups of harp seal or of pups of hooded seal (blue-backs),True
4302194900,Other,True
4302197500,"Of lamb, the following: Astrakhan, Broadtail, Caracul, Persian and similar lamb, Indian, Chinese, Mongolian or Tibetan lamb",True
4302198000,Other,True
4302302500,Of rabbit or hare,True
4302309900,Other,True
4302305100,Of whitecoat pups of harp seal or of pups of hooded seal (blue-backs),True
4302305500,Other,True
4407219100,Planed,True
4407219900,Other,True
4407229100,Planed,True
4407229900,Other,True
4407279100,Planed,True
4407279900,Other,True
4407289100,Planed,True
4407289900,Other,True
4407291500,"End-jointed, whether or not planed or sanded",True
4407298300,Planed,True
4407298500,Sanded,True
4407299500,Other,True
4407299600,"Planed; end-jointed, whether or not planed or sanded",True
4407299700,Sanded,True
4407299800,Other,True
4407919000,Other,True
4407939100,Sanded,True
4407939900,Other,True
4407949100,Sanded,True
4407949900,Other,True
4407959100,Sanded,True
4407959900,Other,True
4407969100,Sanded,True
4407969900,Other,True
4407979100,Sanded,True
4407979900,Other,True
4408109100,Small boards for the manufacture of pencils,True
4408109800,Other,True
4408312100,Planed,True
4408312500,Sanded,True
4408313000,Other,True
4408391500,"Sanded; end-jointed, whether or not planed or sanded",True
4408392100,Planed,True
4408395500,"Planed; sanded; end-jointed, whether or not planed or sanded",True
4408398500,Of a thickness not exceeding 1|mm,True
4408399510,"Iroko sheets for veneering for plywood panels:

-with a largest dimension of 900 mm or more, but not more than 3 250 mm,

-with a smallest dimension of 95 mm or more but not more than 2 000 mm,

-with a thickness of more than 1 mm, but not more than 4 mm,

-unsanded,

-not planed, and 

-sawn, sliced or peeled lengthwise",True
4408399520,"Igaganga sheets for veneering for plywood panels:

-with a largest dimension of 900 mm or more, but not more than 3 250 mm,

-with a smallest dimension of 95 mm or more but not more than 2 000 mm,

-with a thickness of more than 1 mm, but not more than 4 mm,

-unsanded,

-not planed, and

-sawn, sliced or peeled lengthwise",True
4408399530,"Ozigo sheets for veneering for plywood panels:

-with a largest dimension of 900 mm or more, but not more than 3 250 mm,

-with a smallest dimension of 95 mm or more but not more than 2 000 mm,

-with a thickness of more than 1 mm, but not more than 4 mm,

-unsanded,

-not planed, and 

-sawn, sliced or peeled lengthwise",True
4408399590,Other,True
4408903500,Small boards for the manufacture of pencils,True
4408908500,Of a thickness not exceeding 1|mm,True
4408909500,Of a thickness exceeding 1|mm,True
4409299100,"Blocks, strips and friezes for parquet or wood block flooring, not assembled",True
4409299900,Other,True
4411129400,"Of a density not exceeding 0,8|g/cm$3",True
4411139400,"Of a density not exceeding 0,8|g/cm$3",True
4411149500,"Of a density exceeding 0,5|g/cm$3|but not exceeding 0,8|g/cm$3",True
4411149700,"Of a density not exceeding 0,5|g/cm$3",True
4412419910,"Plywood of coniferous species, without the addition of other substances,of a thickness greater than 18,5 mm when sanded, or of a thickness greater than 8,5 mm when the faces are not further prepared than the peeling process",True
4412419990,Other,True
4412919100,With at least one outer ply of non-coniferous wood,True
4412919910,"Plywood of coniferous species, without the addition of other substances,of a thickness greater than 18,5 mm when sanded, or of a thickness greater than 8,5 mm when the faces are not further prepared than the peeling process",True
4412919990,Other,True
4420909910,"Wood in the form of logs or squared logs with simple process in the surface, carved or finely threaded or painted, does not have significant added-value and no significant change in shape",True
4420909990,Other,True
4421999910,"Ironing boards, including sleeve boards, whether or not free standing, and legs and tops thereof",True
4421999991,Other,False
4504101100,"For sparkling wine, including those with discs of natural cork",True
4504101900,Other,True
4504109100,With a binding substance,True
4504109900,Other,True
4802551510,"Decor paper with the following characteristics
- having an ash content between 5% and 50%;
- having a Klemm absorbency of at least 12 millimetres per 10 minutes or a resin pick-up of 20% to 200%;
- having a wet tensile strength of 6 to 12 Newton (N) per 15 millimetres;
- having a Gurley porosity of 3 to 80 seconds per 100 millilitres;
- having a smoothness of 20 to 300 according to the Bekk method;
- in reels with a width up to 300 centimetres;
- whether or not pre-impregnated with a combination of latices or natural binders (like starch);
- excluding wallpaper and similar wallcoverings;
- excluding papers saturated with water-based melamine, urea, phenol or any thermosetting, thermoplastic resin solutions (‘the product under investigation’).",True
4802551590,Other,True
4802552510,"Decor paper with the following characteristics
- having an ash content between 5% and 50%;
- having a Klemm absorbency of at least 12 millimetres per 10 minutes or a resin pick-up of 20% to 200%;
- having a wet tensile strength of 6 to 12 Newton (N) per 15 millimetres;
- having a Gurley porosity of 3 to 80 seconds per 100 millilitres;
- having a smoothness of 20 to 300 according to the Bekk method;
- in reels with a width up to 300 centimetres;
- whether or not pre-impregnated with a combination of latices or natural binders (like starch);
- excluding wallpaper and similar wallcoverings;
- excluding papers saturated with water-based melamine, urea, phenol or any thermosetting, thermoplastic resin solutions (‘the product under investigation’).",True
4802552590,Other,True
4803003100,Not more than 25|g/m$2,True
4803003900,More than 25|g/m$2,True
4804111100,Weighing less than 150|g/m$2,True
4804111500,Weighing 150|g/m$2|or more but less than 175|g/m$2,True
4804111900,Weighing 175|g/m$2|or more,True
4804193000,Other,True
4804315100,Kraft electro-technical insulating paper,True
4804315800,Other,True
4804395100,Bleached uniformly throughout the mass,True
4804395800,Other,True
4818209100,In rolls,True
4818209900,Other,True
4823908520,"Lightweight thermal paper weighing 65 gr/m² or less; in rolls of a width of 20 cm or more, a weight of the roll (including the paper) of 50 kg or more and a diameter of the roll (including the paper) of 40 cm or more (‘jumbo rolls’); with or without a base coat on one or both sides; coated with a thermosensitive substance on one or both sides; and with or without a top coat",True
4823908580,Other,True
5007201910,Manufactured on handlooms,True
5007201990,Other,True
5007203920,Manufactured on handlooms,True
5007203980,Other,True
5007205910,Manufactured on handlooms,True
5007205990,Other,True
5007207110,Manufactured on handlooms,True
5007207190,Other,True
5106209100,Unbleached,True
5106209900,Other,True
5107209100,Unbleached,True
5107209900,Other,True
5111909100,Of a weight not exceeding 300|g/m$2,True
5111909800,Of a weight exceeding 300|g/m$2,True
5112909100,Of a weight not exceeding 200|g/m$2,True
5112909800,Of a weight exceeding 200|g/m$2,True
5208121600,Not exceeding 165|cm,True
5208121900,Exceeding 165|cm,True
5208129600,Not exceeding 165|cm,True
5208129900,Exceeding 165|cm,True
5208221600,Not exceeding 165|cm,True
5208221900,Exceeding 165|cm,True
5208229600,Not exceeding 165|cm,True
5208229900,Exceeding 165|cm,True
5208321600,Not exceeding 165|cm,True
5208321900,Exceeding 165|cm,True
5208329600,Not exceeding 165|cm,True
5208329900,Exceeding 165|cm,True
5308901200,"Measuring 277,8|decitex or more (not exceeding 36|metric number)",True
5308901900,"Measuring less than 277,8|decitex (exceeding 36|metric number)",True
5401101600,Textured yarn,True
5401101800,Other,True
5407201100,Less than 3|m,True
5407201900,3|m or more,True
5515131100,Unbleached or bleached,True
5515131900,Other,True
5515139100,Unbleached or bleached,True
5515139900,Other,True
5515221100,Unbleached or bleached,True
5515221900,Other,True
5515229100,Unbleached or bleached,True
5515229900,Other,True
5602103100,Of wool or fine animal hair,True
5602103810,Of coarse animal hair,True
5602103890,Other,True
5606009100,Gimped yarn,True
5606009900,Other,True
5607491100,Plaited or braided,True
5607491900,Other,True
5607501910,Twine,True
5607501990,Other,True
5608193000,Other,True
5702503100,Of polypropylene,True
5702503900,Other,True
5703299100,"Tiles, having a maximum surface area of 1|m²",True
5703299900,Other,True
5703399100,"Tiles, having a maximum surface area of 1|m²",True
5703399900,Other,True
5903909100,"With cellulose derivatives or other plastics, with the fabric forming the right side",True
5903909900,Other,True
5911311100,"Woven fabrics, of a kind used in papermaking machines (for example, forming fabrics)",True
5911311900,Other,True
5911321100,"Woven fabrics having a batt layer needled on them, of a kind used in papermaking machines (for example, press felts)",True
5911321900,Other,True
5911909100,Self-adhesive circular polishing pads of a kind used for the manufacture of semiconductor wafers,True
5911909930,"Parts of equipment for the purification of water by reverse osmosis, consisting essentially of plastic-based membranes, supported internally by woven or non-woven textile materials which are wound round a perforated tube, and enclosed in a cylindrical plastic casing of a wall-thickness of not more than 4|mm, whether or not housed in a cylinder of a wall-thickness of 5|mm or more",True
5911909940,"Multi-layered non-woven polyester polishing pads, impregnated with polyurethane",True
5911909950,"Loudspeaker vibration damper, made from round, corrugated, flexible and cut-to-size tissue of textile fibres of| polyester, cotton or aramid or a combination hereof, of a kind used in car loudspeakers",True
5911909990,Other,True
6110209100,Men's or boys',True
6110209900,Women's or girls',True
6110309100,Men's or boys',True
6110309900,Women's or girls',True
6111901100,"Gloves, mittens and mitts",True
6111901900,Other,True
6115301100,Knee-length stockings,True
6115301900,Other,True
6115969100,Women's stockings,True
6115969900,Other,True
6203291100,Industrial and occupational,True
6203291800,Other,True
6203391100,Industrial and occupational,True
6203391900,Other,True
6203421100,Industrial and occupational,True
6203423100,Of denim,True
6203423300,Of cut corduroy,True
6203423500,Other,True
6203425100,Industrial and occupational,True
6203425900,Other,True
6203431100,Industrial and occupational,True
6203431900,Other,True
6203433100,Industrial and occupational,True
6203433900,Other,True
6203495000,Other,True
6203493100,Industrial and occupational,True
6203493900,Other,True
6204291100,Industrial and occupational,True
6204291800,Other,True
6204391100,Industrial and occupational,True
6204391900,Other,True
6204621100,Industrial and occupational,True
6204623310,"Hand-printed by the ""batik"" method",True
6204623390,Other,True
6204623910,"Hand-printed by the ""batik"" method",True
6204623990,Other,True
6204625100,Industrial and occupational,True
6204625910,"Hand-printed by the ""batik"" method",True
6204625990,Other,True
6204631100,Industrial and occupational,True
6204631810,"Hand-printed by the ""batik"" method",True
6204631890,Other,True
6204633100,Industrial and occupational,True
6204633910,"Hand-printed by the ""batik"" method",True
6204633990,Other,True
6204691810,"Hand-printed by the ""batik"" method",True
6204691890,Other,True
6204693100,Industrial and occupational,True
6204693910,"Hand-printed by the ""batik"" method",True
6204693990,Other,True
6210109200,"Single-use gowns, of a kind used by patients or surgeons during surgical procedures",True
6210109800,Other,True
6211323100,With an outer shell of a single identical fabric,True
6211324100,Upper parts,True
6211324200,Lower parts,True
6211333100,With an outer shell of a single identical fabric,True
6211334100,Upper parts,True
6211334200,Lower parts,True
6211423100,With an outer shell of a single identical fabric,True
6211424100,Upper parts,True
6211424200,Lower parts,True
6211433100,With an outer shell of a single identical fabric,True
6211434100,Upper parts,True
6211434200,Lower parts,True
6402995000,Slippers and other indoor footwear,True
6402999100,Of less than 24|cm,True
6402999300,Footwear which cannot be identified as men's or women's footwear,True
6402999600,For men,True
6402999800,For women,True
6403510510,Hand-made,True
6403510590,Other,True
6403511500,For men,True
6403511900,For women,True
6403519100,Of less than 24|cm,True
6403519500,For men,True
6403519900,For women,True
6403590510,Hand-made,True
6403590590,Other,True
6403595000,Slippers and other indoor footwear,True
6403593100,Of less than 24|cm,True
6403593500,For men,True
6403593900,For women,True
6403599100,Of less than 24|cm,True
6403599500,For men,True
6403599900,For women,True
6403910510,Hand-made,True
6403910590,Other,True
6403911810,"Sports footwear; tennis shoes, basketball shoes, gym shoes, training shoes and the like",True
6403911890,Other,True
6403919100,Of less than 24|cm,True
6403919300,Footwear which cannot be identified as men's or women's footwear,True
6403919600,For men,True
6403919800,For women,True
6403990510,Hand-made,True
6403990590,Other,True
6403995000,Slippers and other indoor footwear,True
6403993100,Of less than 24|cm,True
6403993300,Footwear which cannot be identified as men's or women's footwear,True
6403993600,For men,True
6403993800,For women,True
